Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID,School,# Enrolled,% Enrolled,# Econ Disadv,% Econ Disadv,# LEP,% LEP,# Special Ed,% Special Ed,Grade Span
80.0,58.0,95.0,77.0,56.0,96.0,43901108,FRANCES E NORTON EL,307,62.0,60,12.1,40,8.1000004,59,11.9,'KG - 06
70.0,41.0,93.0,68.0,40.0,93.0,43901109,GEORGE J ANDERSON EL,309,65.699997,91,19.4,31,6.599999900000001,58,12.3,'KG - 06
66.0,41.0,88.0,66.0,43.0,89.0,43901110,BOLIN EL,340,61.599998,108,19.6,68,12.3,81,14.7,'KG - 06
85.0,64.0,97.0,83.0,61.0,97.0,43901111,KERR EL,420,59.700001,39,5.5,47,6.6999998,75,10.7,'KG - 06
70.0,43.0,90.0,67.0,42.0,89.0,43901112,JAMES AND MARGIE MARION EL,434,63.700001,86,12.6,59,8.6999998,84,12.3,'KG - 06
84.0,62.0,96.0,81.0,61.0,97.0,43901113,DR E T BOON EL,441,62.200001,85,12.0,62,8.6999998,60,8.5,'KG - 06
71.0,44.0,91.0,68.0,43.0,90.0,43901114,CARLENA CHANDLER EL,400,61.299999,126,19.299999,52,8.0,94,14.4,'KG - 06
87.0,67.0,97.0,82.0,66.0,96.0,43901115,MARY EVANS EL,393,56.5,43,6.1999998,44,6.3000002,53,7.599999900000001,'KG - 06
71.0,45.0,92.0,70.0,44.0,93.0,43901116,DAVID AND LYNDA OLSON EL,393,64.699997,83,13.7,58,9.6000004,78,12.9,'KG - 06
82.0,60.0,95.0,80.0,59.0,95.0,43901117,BEVERLY CHEATHAM EL,341,55.799999,41,6.6999998,59,9.6999998,54,8.8000002,'KG - 06
71.0,47.0,93.0,69.0,49.0,94.0,43901118,LOIS LINDSEY EL,408,54.5,161,21.5,53,7.099999900000001,86,11.5,'KG - 06
84.0,59.0,97.0,82.0,58.0,97.0,43901119,JENNY PRESTON EL,296,55.700001,12,2.3,9,1.7,46,8.6999998,'KG - 06
57.0,19.0,80.0,46.0,7.0,70.0,43902001,ANNA H S,943,100.0,372,39.400002,43,4.5999999,102,10.8,'09 - 12
46.0,20.0,80.0,44.0,22.0,79.0,43902041,ANNA MIDDLE,861,100.0,381,44.299999,106,12.3,87,10.1,'06 - 08
52.0,26.0,85.0,55.0,29.0,87.0,43902101,JOE K BRYANT EL,277,41.5,318,47.700001,109,16.299999,101,15.1,'EE - 05
43.0,21.0,76.0,43.0,24.0,76.0,43902103,SUE EVELYN RATTAN EL,286,52.200001,253,46.200001,76,13.9,73,13.3,'KG - 05
50.0,25.0,83.0,46.0,20.0,80.0,43902105,JUDITH L HARLOW EL,290,52.299999,286,51.599998,105,19.0,61,11.0,'KG - 05
67.0,25.0,87.0,67.0,13.0,84.0,43903001,CELINA H S,844,100.0,158,18.700001,13,1.5,57,6.8000002,'09 - 12
68.0,37.0,91.0,67.0,41.0,91.0,43903041,CELINA J H,642,100.0,144,22.4,24,3.7,58,9.0,'06 - 08
57.0,30.0,86.0,61.0,36.0,89.0,43903101,CELINA EL,340,60.299999,155,27.5,90,16.0,60,10.6,'01 - 05
67.0,42.0,92.0,70.0,45.0,93.0,43903104,O'DELL EL,253,58.700001,80,18.6,17,3.9000001,52,12.1,'KG - 05
67.0,22.0,84.0,65.0,11.0,78.0,43904001,FARMERSVILLE H S,530,100.0,238,44.900002,18,3.4000001,51,9.6000004,'09 - 12
51.0,22.0,83.0,54.0,27.0,85.0,43904041,FARMERSVILLE J H,418,100.0,218,52.200001,48,11.5,58,13.9,'06 - 08
54.0,27.0,87.0,54.0,28.0,86.0,43904102,FARMERSVILLE INT,390,78.0,286,57.200001,88,17.6,62,12.4,'02 - 05
76.0,41.0,90.0,72.0,25.0,84.0,43905001,FRISCO H S,1564,100.0,338,21.6,98,6.3000002,129,8.199999799999999,'09 - 12
88.0,53.0,95.0,85.0,36.0,93.0,43905002,CENTENNIAL H S,1983,100.0,207,10.4,40,2.0,121,6.0999999,'09 - 12
92.0,53.0,98.0,91.0,39.0,97.0,43905005,WAKELAND H S,2063,100.0,105,5.0999999,22,1.1,124,6.0,'09 - 12
87.0,55.0,95.0,87.0,41.0,93.0,43905006,LIBERTY H S,1967,100.0,212,10.8,40,2.0,124,6.3000002,'09 - 12
84.0,47.0,94.0,80.0,33.0,91.0,43905007,HERITAGE H S,1992,100.0,324,16.299999,34,1.7,157,7.900000099999999,'09 - 12
77.0,37.0,91.0,73.0,23.0,87.0,43905008,LONE STAR H S,2089,100.0,349,16.700001,56,2.7,139,6.6999998,'09 - 12
84.0,49.0,95.0,83.0,33.0,92.0,43905009,INDEPENDENCE H S,2070,100.0,241,11.6,32,1.5,154,7.400000099999999,'09 - 12
92.0,56.0,97.0,91.0,39.0,95.0,43905010,REEDY H S,1882,100.0,91,4.8000002,13,0.69999999,105,5.5999999,'09 - 12
90.0,61.0,97.0,85.0,45.0,94.0,43905011,LEBANON TRAIL H S,1413,100.0,146,10.3,41,2.9000001,140,9.8999996,'09 - 12
80.0,40.0,91.0,76.0,22.0,86.0,43905012,MEMORIAL H S,1134,100.0,194,17.1,41,3.5999999,121,10.7,'09 - 11
56.0,30.0,84.0,55.0,33.0,83.0,43905041,STALEY MIDDLE,648,100.0,261,40.299999,82,12.7,101,15.6,'06 - 08
66.0,38.0,89.0,64.0,39.0,88.0,43905043,CLARK MIDDLE,804,100.0,164,20.4,74,9.1999998,83,10.3,'06 - 08
86.0,60.0,97.0,84.0,57.0,97.0,43905044,PIONEER HERITAGE MIDDLE,945,100.0,32,3.4000001,25,2.5999999,69,7.3000002,'06 - 08
75.0,47.0,93.0,69.0,44.0,91.0,43905045,WESTER MIDDLE,807,100.0,120,14.9,41,5.0999999,81,10.0,'06 - 08
81.0,51.0,96.0,80.0,54.0,95.0,43905046,GRIFFIN MIDDLE,844,100.0,29,3.4000001,11,1.3,81,9.6000004,'06 - 08
70.0,44.0,91.0,66.0,41.0,89.0,43905047,ROACH MIDDLE,925,100.0,166,17.9,38,4.0999998999999985,99,10.7,'06 - 08
86.0,68.0,96.0,82.0,60.0,95.0,43905048,FOWLER MIDDLE,1044,100.0,93,8.8999996,62,5.9000001,78,7.5,'06 - 08
70.0,41.0,93.0,72.0,44.0,93.0,43905049,STAFFORD MIDDLE,897,100.0,128,14.3,36,4.0,91,10.1,'06 - 08
72.0,44.0,91.0,71.0,48.0,90.0,43905050,SCOGGINS MIDDLE,911,100.0,177,19.4,37,4.0999998999999985,90,9.8999996,'06 - 08
75.0,49.0,92.0,74.0,50.0,91.0,43905051,HUNT MIDDLE,836,100.0,144,17.200001,77,9.1999998,84,10.0,'06 - 08
75.0,47.0,93.0,75.0,46.0,93.0,43905052,MAUS MIDDLE,972,100.0,132,13.6,37,3.8,87,9.0,'06 - 08
69.0,40.0,91.0,68.0,41.0,90.0,43905053,COBB MIDDLE,916,100.0,114,12.4,26,2.8,93,10.2,'06 - 08
78.0,55.0,94.0,75.0,55.0,94.0,43905054,VANDEVENTER MIDDLE,854,100.0,97,11.4,38,4.4000001,68,8.0,'06 - 08
75.0,46.0,94.0,72.0,45.0,92.0,43905055,TRENT MIDDLE,919,100.0,59,6.4000001,12,1.3,91,9.8999996,'06 - 08
84.0,60.0,96.0,82.0,60.0,96.0,43905056,PEARSON MIDDLE,868,100.0,54,6.1999998,27,3.0999999,81,9.3000002,'06 - 08
82.0,55.0,96.0,80.0,53.0,96.0,43905057,NELSON MIDDLE,788,100.0,38,4.8000002,8,1.0,72,9.1000004,'06 - 08
89.0,71.0,97.0,85.0,63.0,97.0,43905058,LAWLER MIDDLE,709,100.0,19,2.7,26,3.7,42,5.9000001,'06 - 08
51.0,26.0,81.0,52.0,28.0,84.0,43905102,ROGERS ELEMENTARY,271,53.900002,120,23.9,21,4.1999998,71,14.1,'KG - 05
78.0,52.0,95.0,77.0,55.0,95.0,43905103,CURTSINGER EL,282,54.400002,49,9.5,32,6.1999998,63,12.2,'KG - 05
66.0,40.0,90.0,64.0,39.0,91.0,43905104,SMITH EL,319,52.700001,84,13.9,59,9.8000002,71,11.7,'KG - 05
76.0,58.0,93.0,76.0,58.0,94.0,43905105,ANDERSON EL,346,49.099998,111,15.8,82,11.6,48,6.8000002,'KG - 05
39.0,16.0,72.0,39.0,16.0,72.0,43905106,CHRISTIE EL,285,58.0,301,61.299999,261,53.200001,68,13.8,'KG - 05
74.0,46.0,92.0,73.0,47.0,92.0,43905107,FISHER EL,324,58.0,25,4.5,15,2.7,80,14.3,'KG - 05
43.0,23.0,69.0,48.0,31.0,73.0,43905108,BRIGHT ACAD,236,44.299999,252,47.299999,58,10.9,77,14.4,'KG - 05
82.0,59.0,96.0,85.0,64.0,98.0,43905109,BORCHARDT EL,423,55.400002,39,5.0999999,94,12.3,46,6.0,'KG - 05
57.0,32.0,83.0,58.0,36.0,85.0,43905110,SHAWNEE TRAIL EL,274,53.5,114,22.299999,48,9.3999996,59,11.5,'KG - 05
65.0,44.0,86.0,67.0,46.0,87.0,43905111,SPEARS EL,338,52.0,116,17.799999,93,14.3,45,6.900000099999999,'KG - 05
75.0,50.0,95.0,76.0,53.0,95.0,43905112,SPARKS EL,401,53.200001,30,4.0,58,7.6999998,67,8.8999996,'KG - 05
65.0,39.0,88.0,65.0,39.0,89.0,43905113,GUNSTREAM EL,339,54.0,125,19.9,40,6.4000001,69,11.0,'KG - 05
73.0,52.0,91.0,71.0,50.0,92.0,43905114,RIDDLE EL,369,48.0,54,7.0,152,19.799999,24,3.0999999,'KG - 05
68.0,42.0,89.0,70.0,44.0,90.0,43905115,BOALS EL,366,57.0,59,9.1999998,34,5.3000002,65,10.1,'KG - 05
69.0,45.0,90.0,69.0,46.0,93.0,43905116,ISBELL EL,403,59.400002,37,5.4000001,47,6.900000099999999,68,10.0,'KG - 05
75.0,47.0,91.0,76.0,52.0,92.0,43905117,PINK EL,294,54.400002,18,3.3,14,2.5999999,77,14.3,'KG - 05
75.0,50.0,93.0,77.0,53.0,96.0,43905118,BLEDSOE EL,370,53.5,21,3.0,20,2.9000001,88,12.7,'KG - 05
74.0,48.0,91.0,72.0,47.0,93.0,43905119,ASHLEY EL,358,55.099998,48,7.400000099999999,37,5.6999998,66,10.2,'KG - 05
61.0,36.0,85.0,58.0,40.0,88.0,43905120,OGLE EL,332,49.799999,110,16.5,53,8.0,46,6.900000099999999,'KG - 05
57.0,35.0,84.0,59.0,39.0,86.0,43905121,CORBELL EL,387,53.799999,155,21.6,60,8.300000200000001,89,12.4,'KG - 05
76.0,53.0,94.0,77.0,54.0,96.0,43905122,SEM EL,355,54.299999,55,8.3999996,56,8.6000004,59,9.0,'KG - 05
72.0,48.0,90.0,70.0,48.0,90.0,43905123,TAYLOR EL,374,52.799999,119,16.799999,96,13.6,63,8.8999996,'KG - 05
70.0,43.0,92.0,69.0,46.0,95.0,43905124,MOONEYHAM EL,333,49.799999,57,8.5,56,8.3999996,63,9.3999996,'KG - 05
64.0,40.0,87.0,64.0,42.0,88.0,43905125,ROBERTSON EL,362,49.900002,77,10.6,60,8.300000200000001,85,11.7,'KG - 05
46.0,24.0,74.0,51.0,29.0,79.0,43905126,ELLIOTT EL,328,53.900002,174,28.6,40,6.599999900000001,72,11.8,'KG - 05
62.0,36.0,89.0,64.0,39.0,91.0,43905127,CARROLL EL,232,46.0,120,23.799999,134,26.6,62,12.3,'KG - 05
62.0,36.0,87.0,65.0,40.0,89.0,43905128,TADLOCK EL,382,56.400002,131,19.4,43,6.4000001,68,10.0,'KG - 05
75.0,51.0,92.0,76.0,51.0,93.0,43905129,ALLEN EL,315,55.5,48,8.5,40,7.0,62,10.9,'KG - 05
57.0,33.0,84.0,59.0,37.0,85.0,43905130,SONNTAG EL,288,52.700001,124,22.700001,22,4.0,88,16.1,'KG - 05
76.0,48.0,95.0,76.0,48.0,95.0,43905131,PUREFOY EL,302,58.0,21,4.0,17,3.3,65,12.5,'KG - 05
71.0,45.0,91.0,74.0,45.0,92.0,43905132,COMSTOCK EL,353,50.299999,61,8.6999998,49,7.0,77,11.0,'KG - 05
64.0,39.0,89.0,65.0,42.0,93.0,43905133,PHILLIPS EL,362,55.400002,49,7.5,47,7.1999998,63,9.6000004,'KG - 05
79.0,58.0,95.0,78.0,59.0,96.0,43905134,NICHOLS EL,342,47.200001,44,6.0999999,47,6.5,55,7.599999900000001,'KG - 05
76.0,50.0,96.0,73.0,47.0,97.0,43905136,NEWMAN EL,350,51.200001,17,2.5,27,3.9000001,58,8.5,'KG - 05
63.0,37.0,89.0,64.0,39.0,90.0,43905137,SCOTT EL,349,51.200001,70,10.3,50,7.3000002,92,13.5,'KG - 05
89.0,71.0,98.0,86.0,73.0,98.0,43905138,MCSPEDDEN EL,316,53.299999,9,1.5,37,6.1999998,57,9.6000004,'KG - 05
74.0,46.0,94.0,70.0,48.0,95.0,43905139,HOSP EL,385,54.900002,33,4.6999998,65,9.3000002,47,6.6999998,'KG - 05
72.0,51.0,93.0,77.0,56.0,94.0,43905140,NORRIS EL,216,52.599998,12,2.9000001,19,4.5999999,48,11.7,'KG - 05
52.0,29.0,79.0,57.0,33.0,83.0,43905141,MILLER EL,320,46.599998,119,17.299999,63,9.1999998,61,8.8999996,'KG - 05
72.0,52.0,88.0,70.0,55.0,88.0,43905142,VAUGHN EL,296,49.5,24,4.0,28,4.6999998,60,10.0,'KG - 05
89.0,69.0,98.0,87.0,67.0,98.0,43905143,TALLEY EL,272,52.200001,5,1.0,40,7.6999998,26,5.0,'KG - 05
75.0,50.0,92.0,74.0,51.0,94.0,43905144,LISCANO EL,397,52.700001,47,6.1999998,60,8.0,58,7.6999998,'KG - 05
64.0,27.0,83.0,59.0,15.0,76.0,43907002,MCKINNEY H S,2963,100.0,1001,33.799999,188,6.3000002,292,9.8999996,'09 - 12
76.0,33.0,91.0,71.0,18.0,86.0,43907004,MCKINNEY NORTH H S,2113,100.0,561,26.5,67,3.2,207,9.8000002,'09 - 12
33.0,0.0,67.0,-1.0,-1.0,-1.0,43907005,SERENITY HIGH,5,100.0,1,20.0,0,0.0,0,0.0,'10 - 12
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43907006,COUNTY RESIDENTIAL CENTER,86,100.0,10,11.6,2,2.3,26,30.200001,'06 - 12
77.0,37.0,90.0,73.0,21.0,85.0,43907007,MCKINNEY BOYD H S,2831,100.0,515,18.200001,110,3.9000001,201,7.099999900000001,'09 - 12
64.0,37.0,88.0,60.0,34.0,85.0,43907041,FAUBION MIDDLE,1289,100.0,493,38.200001,139,10.8,140,10.9,'06 - 08
73.0,44.0,92.0,68.0,40.0,89.0,43907043,DOWELL MIDDLE,1182,100.0,292,24.700001,80,6.8000002,117,9.8999996,'06 - 08
50.0,25.0,80.0,48.0,22.0,78.0,43907044,SCOTT MORGAN JOHNSON MIDDLE,936,100.0,459,49.0,134,14.3,156,16.700001,'06 - 08
63.0,34.0,88.0,61.0,34.0,86.0,43907045,LEONARD EVANS JR MIDDLE,1071,100.0,285,26.6,84,7.8000002,130,12.1,'06 - 08
73.0,45.0,92.0,70.0,44.0,91.0,43907046,DR JACK COCKRILL MIDDLE,1274,100.0,256,20.1,39,3.0999999,125,9.8000002,'06 - 08
37.0,17.0,64.0,35.0,14.0,65.0,43907102,FINCH EL,193,53.900002,298,83.199997,195,54.5,57,15.9,'KG - 05
33.0,15.0,69.0,38.0,18.0,73.0,43907104,WEBB EL,226,55.900002,297,73.5,136,33.700001,70,17.299999,'KG - 05
33.0,16.0,71.0,34.0,15.0,76.0,43907105,BURKS EL,235,58.200001,317,78.5,179,44.299999,50,12.4,'KG - 05
34.0,18.0,65.0,36.0,22.0,68.0,43907107,CALDWELL EL,242,47.099998,336,65.400002,219,42.599998,64,12.5,'KG - 05
71.0,45.0,91.0,77.0,53.0,93.0,43907108,VALLEY CREEK EL,271,53.200001,76,14.9,14,2.8,53,10.4,'KG - 05
72.0,46.0,94.0,75.0,50.0,96.0,43907109,GLEN OAKS EL,263,53.799999,43,8.8000002,5,1.0,73,14.9,'KG - 05
57.0,35.0,86.0,57.0,35.0,88.0,43907111,SLAUGHTER EL,332,53.5,350,56.400002,202,32.5,50,8.1000004,'KG - 05
55.0,26.0,84.0,58.0,30.0,86.0,43907112,REUBEN JOHNSON EL,265,52.200001,112,22.0,28,5.5,74,14.6,'KG - 05
68.0,41.0,89.0,70.0,47.0,89.0,43907113,C T EDDINS EL,205,52.799999,46,11.9,19,4.9000001,62,16.0,'KG - 05
76.0,50.0,94.0,78.0,53.0,97.0,43907115,ROY LEE WALKER EL,289,54.799999,47,8.8999996,12,2.3,48,9.1000004,'KG - 05
72.0,47.0,92.0,69.0,47.0,93.0,43907116,EARL & LOTTIE WOLFORD EL,245,54.799999,67,15.0,19,4.3000002,61,13.6,'KG - 05
43.0,23.0,75.0,46.0,30.0,79.0,43907117,ARTHUR H MCNEIL EL,189,47.700001,172,43.400002,25,6.3000002,59,14.9,'KG - 05
28.0,13.0,58.0,31.0,15.0,64.0,43907118,ALBERT & IOLA LEE DAVIS MALVERN EL,271,53.0,423,82.800003,191,37.400002,79,15.5,'KG - 05
45.0,24.0,79.0,52.0,31.0,85.0,43907119,JOSE DE JESUS AND MARIA LUISA VEGA,249,50.5,325,65.900002,177,35.900002,69,14.0,'KG - 05
66.0,41.0,87.0,67.0,41.0,89.0,43907120,DEAN AND MILDRED BENNETT EL,273,48.799999,68,12.2,22,3.9000001,58,10.4,'KG - 05
56.0,31.0,82.0,57.0,32.0,83.0,43907121,GARY AND BOBBYE JACK MINSHEW EL,343,52.5,158,24.200001,43,6.599999900000001,80,12.3,'KG - 05
66.0,40.0,89.0,68.0,40.0,90.0,43907122,J B WILMETH EL,332,51.299999,39,6.0,20,3.0999999,63,9.6999998,'KG - 05
57.0,33.0,85.0,57.0,34.0,88.0,43907123,JESSE MCGOWEN EL,345,53.700001,184,28.6,53,8.199999799999999,83,12.9,'KG - 05
48.0,23.0,80.0,53.0,29.0,83.0,43907124,NAOMI PRESS EL,291,48.299999,201,33.400002,37,6.0999999,86,14.3,'KG - 05
66.0,41.0,90.0,68.0,42.0,92.0,43907126,LIZZIE NELL CUNDIFF MCCLURE EL,326,51.099998,76,11.9,22,3.4000001,72,11.3,'KG - 05
0.0,0.0,0.0,0.0,0.0,0.0,43907197,J J A E P,9,100.0,5,55.599998,2,22.200001,6,66.699997,'08 - 11
75.0,32.0,90.0,73.0,21.0,86.0,43908001,MELISSA H S,918,100.0,0,0.0,6,0.69999999,85,9.3000002,'09 - 12
72.0,41.0,91.0,66.0,39.0,88.0,43908101,MELISSA MIDDLE,757,100.0,0,0.0,25,3.3,89,11.8,'06 - 08
73.0,47.0,96.0,74.0,49.0,96.0,43908102,HARRY MCKILLOP EL,354,49.200001,128,17.799999,44,6.0999999,84,11.7,'EE - 05
60.0,35.0,87.0,59.0,35.0,86.0,43908105,NORTH CREEK EL,383,50.900002,130,17.299999,47,6.1999998,81,10.8,'PK - 05
72.0,51.0,85.0,12.0,1.0,41.0,43910001,PLANO SR H S,2729,100.0,757,27.700001,134,4.9000001,313,11.5,'11 - 12
59.0,19.0,81.0,61.0,16.0,78.0,43910003,WILLIAMS H S,1235,100.0,621,50.299999,167,13.5,156,12.6,'09 - 10
65.0,21.0,84.0,69.0,17.0,82.0,43910004,VINES H S,1025,100.0,345,33.700001,87,8.5,153,14.9,'09 - 10
68.0,29.0,85.0,72.0,24.0,83.0,43910005,CLARK H S,1377,100.0,441,32.0,78,5.6999998,139,10.1,'09 - 10
72.0,52.0,83.0,56.0,34.0,66.0,43910006,PLANO EAST SR H S,2935,100.0,816,27.799999,167,5.6999998,238,8.1000004,'09 - 12
66.0,24.0,86.0,73.0,23.0,86.0,43910007,SHEPTON H S,1455,100.0,459,31.5,138,9.5,121,8.300000200000001,'09 - 10
88.0,41.0,97.0,93.0,27.0,98.0,43910008,PLANO ISD ACADEMY H S,438,100.0,48,11.0,1,0.2,14,3.2,'09 - 12
87.0,49.0,94.0,88.0,43.0,93.0,43910009,JASPER H S,1417,100.0,168,11.9,64,4.5,84,5.9000001,'09 - 10
82.0,64.0,91.0,19.0,1.0,58.0,43910010,PLANO WEST SENIOR H S,2739,100.0,462,16.9,133,4.9000001,212,7.6999998,'11 - 12
69.0,27.0,87.0,71.0,21.0,84.0,43910011,C A MCMILLEN H S,1251,100.0,415,33.200001,124,9.8999996,125,10.0,'09 - 10
0.0,0.0,0.0,0.0,0.0,0.0,43910025,PLANO JJAEP,4,100.0,1,25.0,0,0.0,1,25.0,'10 - 12
50.0,23.0,79.0,46.0,22.0,75.0,43910042,BOWMAN MIDDLE,986,100.0,643,65.199997,236,23.9,141,14.3,'06 - 08
54.0,27.0,83.0,58.0,34.0,84.0,43910043,WILSON MIDDLE,809,100.0,329,40.700001,102,12.6,98,12.1,'06 - 08
64.0,37.0,87.0,61.0,37.0,84.0,43910044,HAGGARD MIDDLE,854,100.0,215,25.200001,50,5.9000001,155,18.1,'06 - 08
45.0,19.0,76.0,41.0,20.0,73.0,43910045,ARMSTRONG MIDDLE,701,100.0,502,71.599998,237,33.799999,100,14.3,'06 - 08
44.0,19.0,76.0,43.0,20.0,77.0,43910046,CARPENTER MIDDLE,660,100.0,406,61.5,82,12.4,104,15.8,'06 - 08
78.0,54.0,93.0,76.0,51.0,92.0,43910047,SCHIMELPFENIG MIDDLE,856,100.0,144,16.799999,69,8.1000004,74,8.6000004,'06 - 08
61.0,34.0,85.0,63.0,38.0,87.0,43910048,HENDRICK MIDDLE,728,100.0,224,30.799999,59,8.1000004,98,13.5,'06 - 08
64.0,40.0,86.0,66.0,42.0,87.0,43910049,RENNER MIDDLE,1229,100.0,316,25.700001,121,9.8000002,122,9.8999996,'06 - 08
71.0,45.0,90.0,71.0,50.0,90.0,43910050,ROBINSON MIDDLE,914,100.0,177,19.4,71,7.8000002,95,10.4,'06 - 08
52.0,27.0,80.0,53.0,29.0,79.0,43910052,FRANKFORD MIDDLE,1028,100.0,449,43.700001,153,14.9,123,12.0,'06 - 08
88.0,68.0,97.0,87.0,65.0,97.0,43910053,C M RICE MIDDLE,1044,100.0,64,6.0999999,45,4.3000002,49,4.6999998,'06 - 08
79.0,53.0,95.0,77.0,50.0,94.0,43910054,MURPHY MIDDLE,1214,100.0,122,10.0,56,4.5999999,96,7.900000099999999,'06 - 08
70.0,47.0,88.0,68.0,47.0,88.0,43910056,OTTO MIDDLE,1100,100.0,375,34.099998,149,13.5,122,11.1,'06 - 08
45.0,23.0,78.0,43.0,24.0,81.0,43910101,JACKSON EL,241,46.5,325,62.700001,223,43.099998,77,14.9,'PK - 05
39.0,19.0,76.0,36.0,16.0,76.0,43910102,MEADOWS EL,226,54.900002,359,87.099998,255,61.900002,61,14.8,'KG - 05
36.0,17.0,75.0,35.0,17.0,78.0,43910103,MENDENHALL EL,283,48.0,521,88.5,347,58.900002,96,16.299999,'PK - 05
37.0,19.0,69.0,44.0,21.0,75.0,43910104,SIGLER EL,219,52.599998,317,76.199997,164,39.400002,80,19.200001,'PK - 05
38.0,16.0,69.0,40.0,19.0,72.0,43910105,MEMORIAL EL,231,47.0,407,82.699997,267,54.299999,65,13.2,'PK - 05
59.0,37.0,83.0,60.0,40.0,83.0,43910106,ALDRIDGE EL,295,49.299999,132,22.1,107,17.9,52,8.6999998,'KG - 05
67.0,40.0,88.0,73.0,44.0,90.0,43910108,SHEPARD EL,225,49.299999,77,16.9,30,6.599999900000001,61,13.4,'KG - 05
46.0,22.0,75.0,41.0,20.0,75.0,43910109,FORMAN EL,277,50.099998,454,82.099998,321,58.0,68,12.3,'PK - 05
49.0,26.0,74.0,46.0,24.0,74.0,43910111,DAVIS EL,208,51.5,164,40.599998,74,18.299999,115,28.5,'KG - 05
50.0,24.0,78.0,51.0,24.0,80.0,43910112,CHRISTIE EL,348,50.700001,408,59.5,202,29.4,90,13.1,'PK - 05
39.0,20.0,68.0,37.0,23.0,75.0,43910113,WEATHERFORD EL,211,47.299999,265,59.400002,155,34.799999,74,16.6,'PK - 05
68.0,40.0,90.0,68.0,42.0,90.0,43910114,HUGHSTON EL,173,49.400002,51,14.6,10,2.9000001,51,14.6,'KG - 05
68.0,44.0,88.0,69.0,46.0,90.0,43910115,SAIGLING EL,209,52.799999,64,16.200001,47,11.9,55,13.9,'KG - 05
64.0,38.0,87.0,66.0,45.0,89.0,43910116,WELLS EL,261,46.5,95,16.9,89,15.9,68,12.1,'KG - 05
33.0,15.0,69.0,35.0,17.0,72.0,43910117,THOMAS EL,318,48.599998,463,70.800003,231,35.299999,84,12.8,'PK - 05
66.0,41.0,92.0,66.0,40.0,93.0,43910118,HARRINGTON EL,220,51.299999,115,26.799999,59,13.8,64,14.9,'KG - 05
47.0,24.0,78.0,52.0,31.0,83.0,43910119,DOOLEY EL,195,54.599998,177,49.599998,57,16.0,52,14.6,'KG - 05
43.0,22.0,70.0,44.0,24.0,73.0,43910120,HUFFMAN EL,219,48.900002,308,68.800003,102,22.799999,49,10.9,'PK - 05
69.0,43.0,88.0,67.0,44.0,88.0,43910121,CARLISLE EL,253,46.900002,133,24.700001,88,16.299999,69,12.8,'KG - 05
83.0,59.0,96.0,83.0,59.0,97.0,43910122,MATHEWS EL,263,54.700001,51,10.6,47,9.8000002,49,10.2,'KG - 05
70.0,48.0,89.0,66.0,46.0,89.0,43910123,BRINKER EL,352,55.099998,128,20.0,66,10.3,53,8.300000200000001,'KG - 05
56.0,32.0,83.0,60.0,34.0,83.0,43910124,DAFFRON EL,331,53.099998,264,42.400002,272,43.700001,76,12.2,'KG - 05
70.0,47.0,91.0,73.0,53.0,94.0,43910125,HEDGCOXE EL,209,48.799999,97,22.700001,45,10.5,47,11.0,'KG - 05
58.0,34.0,84.0,57.0,35.0,86.0,43910126,MITCHELL EL,319,47.900002,337,50.599998,54,8.1000004,57,8.6000004,'PK - 05
52.0,29.0,80.0,51.0,29.0,83.0,43910127,RASOR EL,222,48.200001,250,54.200001,94,20.4,53,11.5,'KG - 05
69.0,46.0,86.0,69.0,49.0,89.0,43910128,BETHANY EL,205,55.900002,63,17.200001,57,15.5,52,14.2,'KG - 05
74.0,51.0,93.0,76.0,54.0,95.0,43910129,GULLEDGE EL,360,49.5,93,12.8,152,20.9,54,7.400000099999999,'KG - 05
57.0,33.0,80.0,58.0,32.0,81.0,43910130,ROSE HAGGAR EL,255,44.099998,222,38.400002,70,12.1,56,9.6999998,'PK - 05
67.0,43.0,91.0,65.0,45.0,92.0,43910131,MILLER EL,218,55.599998,66,16.799999,58,14.8,45,11.5,'KG - 05
77.0,51.0,93.0,77.0,54.0,95.0,43910132,BARKSDALE EL,316,49.5,87,13.6,87,13.6,61,9.6000004,'KG - 05
87.0,69.0,96.0,86.0,70.0,96.0,43910133,SKAGGS EL,231,59.700001,32,8.300000200000001,60,15.5,39,10.1,'KG - 05
70.0,47.0,89.0,73.0,51.0,90.0,43910134,HAUN EL,350,53.799999,84,12.9,115,17.700001,63,9.6999998,'KG - 05
62.0,37.0,87.0,58.0,34.0,88.0,43910135,MCCALL EL,290,52.799999,190,34.599998,139,25.299999,40,7.3000002,'KG - 05
85.0,65.0,96.0,84.0,67.0,97.0,43910136,BEVERLY EL,241,55.099998,75,17.200001,66,15.1,44,10.1,'KG - 05
80.0,56.0,94.0,79.0,60.0,96.0,43910138,HIGHTOWER EL,272,51.200001,109,20.5,83,15.6,63,11.9,'KG - 05
74.0,54.0,92.0,74.0,57.0,92.0,43910139,STINSON EL,323,50.799999,78,12.3,103,16.200001,66,10.4,'KG - 05
79.0,59.0,95.0,83.0,63.0,97.0,43910140,ANDREWS EL,351,61.099998,39,6.8000002,117,20.4,38,6.599999900000001,'KG - 05
